chr,pos_v5,SNP_newID,cM,cM_norm
Chr3,2440138,M1917,6.0,8.8
Chr3,2477332,M1918,6.2,9.0
Chr3,2515885,M1919,6.4,9.2
Chr3,2555280,M1920,6.6,9.399999999999999
Chr3,2593830,M1921,6.8,9.6
Chr3,2633214,M1922,7.0,9.8
Chr3,2671904,M1923,7.2,10.0
Chr3,2775060,M1924,7.4,10.2
Chr3,2835694,M1927,8.0,10.8
Chr3,2874187,M1928,8.2,11.0
Chr3,2913278,M1929,8.4,11.2
Chr3,2943105,M1930,8.6,11.399999999999999
Chr3,2988936,M1931,8.8,11.600000000000001
Chr3,3024310,M1932,9.0,11.8
Chr3,3100738,M1934,9.4,12.2
Chr3,3139294,M1935,9.6,12.399999999999999
Chr3,3216594,M1937,10.0,12.8
Chr3,3249817,M1938,10.2,13.0
Chr3,3288238,M1939,10.4,13.2
Chr3,3326790,M1940,10.6,13.399999999999999
Chr3,3365344,M1941,10.8,13.600000000000001
Chr3,3403889,M1942,11.0,13.8
Chr3,3442409,M1943,11.2,14.0
Chr3,3480954,M1944,11.4,14.2
Chr3,3519533,M1945,11.6,14.399999999999999
Chr3,3558091,M1946,11.8,14.600000000000001
Chr3,3597984,M1947,12.0,14.8
Chr3,3638058,M1948,12.2,15.0
Chr3,3676652,M1949,12.4,15.2
Chr3,3711739,M1950,12.6,15.399999999999999
Chr3,3748190,M1951,12.8,15.600000000000001
Chr3,3776882,M1952,13.0,15.8
Chr3,3843002,M1954,13.4,16.2
Chr3,3881557,M1955,13.6,16.4
Chr3,3920749,M1956,13.8,16.6
Chr3,3959300,M1957,14.0,16.8
Chr3,3997850,M1958,14.2,17.0
Chr3,4081586,M1960,14.6,17.4
Chr3,4120210,M1961,14.8,17.6
Chr3,4162253,M1962,15.0,17.8
Chr3,4204296,M1963,15.2,18.0
Chr3,4298282,M1965,15.6,18.4
Chr3,4329689,M1966,15.8,18.6
Chr3,4380404,M1967,16.0,18.8
Chr3,4420672,M1968,16.2,19.0
Chr3,4462737,M1969,16.4,19.2
Chr3,4503283,M1970,16.6,19.400000000000002
Chr3,4543194,M1971,16.8,19.6
Chr3,4585226,M1972,17.0,19.8
Chr3,4629018,M1973,17.2,20.0
Chr3,4671044,M1974,17.4,20.2
Chr3,4712992,M1975,17.6,20.400000000000002
Chr3,4786391,M1977,18.0,20.8
Chr3,4848022,M1978,18.2,21.0
Chr3,4909944,M1979,18.4,21.2
Chr3,4971431,M1980,18.6,21.400000000000002
Chr3,5151482,M1981,18.8,21.6
Chr3,5225990,M1982,19.0,21.8
Chr3,5288035,M1983,19.2,22.0
Chr3,5346637,M1984,19.4,22.2
Chr3,5408119,M1985,19.6,22.400000000000002
Chr3,5553977,M1987,20.0,22.8
Chr3,5671226,M1988,20.2,23.0
Chr3,5746198,M1989,20.4,23.2
Chr3,5777325,M1990,20.6,23.400000000000002
Chr3,5809177,M1991,20.8,23.6
Chr3,5832976,M1992,21.0,23.8
Chr3,5862717,M1993,21.2,24.0
Chr3,5893782,M1994,21.4,24.2
Chr3,5965219,M1996,21.8,24.6
Chr3,5996374,M1997,22.0,24.8
Chr3,6020839,M1998,22.2,25.0
Chr3,6170919,M2001,22.8,25.6
Chr3,6261138,M2003,23.2,26.0
Chr3,6313699,M2004,23.4,26.2
Chr3,6421197,M2006,23.8,26.6
Chr3,6471756,M2007,24.0,26.8
Chr3,6531003,M2008,24.2,27.0
Chr3,6593303,M2009,24.4,27.2
Chr3,6654569,M2010,24.6,27.400000000000002
Chr3,6706587,M2011,24.8,27.6
Chr3,6751394,M2012,25.0,27.8
Chr3,6934574,M2014,25.4,28.2
Chr3,7030918,M2015,25.6,28.400000000000002
Chr3,7098214,M2016,25.8,28.6
Chr3,7169314,M2017,26.0,28.8
Chr3,7230934,M2018,26.2,29.0
Chr3,7306364,M2019,26.4,29.2
Chr3,7393683,M2020,26.6,29.400000000000002
Chr3,7462205,M2021,26.8,29.6
Chr3,7529374,M2022,27.0,29.8
Chr3,7596064,M2023,27.2,30.0
Chr3,7664561,M2024,27.4,30.2
Chr3,7733201,M2025,27.6,30.400000000000002
Chr3,7800554,M2026,27.8,30.6
Chr3,7876897,M2027,28.0,30.8
Chr3,7944375,M2028,28.2,31.0
Chr3,8009117,M2029,28.4,31.2
Chr3,8077769,M2030,28.6,31.400000000000002
Chr3,8253504,M2033,29.2,32.0
Chr3,8323818,M2034,29.4,32.199999999999996
Chr3,8466470,M2036,29.8,32.6
Chr3,8531518,M2037,30.0,32.8
Chr3,8599933,M2038,30.2,33.0
Chr3,8750447,M2040,30.6,33.4
Chr3,8826144,M2041,30.8,33.6
Chr3,9088436,M2044,31.4,34.199999999999996
Chr3,9182159,M2045,31.6,34.4
Chr3,9232488,M2046,31.8,34.6
Chr3,9310415,M2047,32.0,34.8
Chr3,9462923,M2049,32.4,35.199999999999996
Chr3,9577351,M2051,32.8,35.599999999999994
Chr3,9648194,M2052,33.0,35.8
Chr3,9701542,M2053,33.2,36.0
Chr3,9794957,M2054,33.4,36.199999999999996
Chr3,9880704,M2055,33.6,36.4
Chr3,9983726,M2056,33.8,36.599999999999994
Chr3,10070003,M2057,34.0,36.8
Chr3,10171029,M2058,34.2,37.0
Chr3,10271478,M2059,34.4,37.199999999999996
Chr3,10373237,M2060,34.6,37.4
Chr3,10469840,M2061,34.8,37.599999999999994
Chr3,10577871,M2062,35.0,37.8
Chr3,10669101,M2063,35.2,38.0
Chr3,10878977,M2065,35.6,38.4
Chr3,11071751,M2067,36.0,38.8
Chr3,11170677,M2068,36.2,39.0
Chr3,11269230,M2069,36.4,39.199999999999996
Chr3,11701383,M2073,37.2,40.0
Chr3,11800015,M2074,37.4,40.199999999999996
Chr3,11902858,M2075,37.6,40.4
Chr3,11998067,M2076,37.8,40.599999999999994
Chr3,12096678,M2077,38.0,40.8
Chr3,12418137,M2079,38.4,41.199999999999996
Chr3,12567888,M2080,38.6,41.4
Chr3,12727248,M2081,38.8,41.599999999999994
Chr3,12882222,M2082,39.0,41.8
Chr3,13032643,M2083,39.2,42.0
Chr3,13192077,M2084,39.4,42.199999999999996
Chr3,13339318,M2085,39.6,42.4
Chr3,13501523,M2086,39.8,42.599999999999994
Chr3,13650823,M2087,40.0,42.8
Chr3,13803475,M2088,40.2,43.0
Chr3,13985354,M2089,40.4,43.199999999999996
Chr3,14247827,M2091,40.8,43.599999999999994
Chr3,14416141,M2092,41.0,43.8
Chr3,14584233,M2093,41.2,44.0
Chr3,14898163,M2095,41.6,44.4
Chr3,15049693,M2096,41.8,44.599999999999994
Chr3,15188309,M2097,42.0,44.8
Chr3,15329404,M2098,42.2,45.0
Chr3,15482358,M2099,42.4,45.199999999999996
Chr3,15802010,M2101,42.8,45.599999999999994
Chr3,15921609,M2102,43.0,45.8
Chr3,16240776,M2104,43.4,46.199999999999996
Chr3,16387069,M2105,43.6,46.4
Chr3,16692963,M2107,44.0,46.8
Chr3,16846967,M2108,44.2,47.0
Chr3,17151960,M2110,44.6,47.4
Chr3,17303986,M2111,44.8,47.599999999999994
Chr3,17458135,M2112,45.0,47.8
Chr3,17633492,M2113,45.2,48.0
Chr3,17944456,M2115,45.6,48.4
Chr3,18240818,M2117,46.0,48.8
Chr3,18392913,M2118,46.2,49.0
Chr3,18712519,M2120,46.6,49.4
Chr3,19012871,M2122,47.0,49.8
Chr3,19162519,M2123,47.2,50.0
Chr3,19318326,M2124,47.4,50.199999999999996
Chr3,19475318,M2125,47.6,50.4
Chr3,19626534,M2126,47.8,50.599999999999994
Chr3,19783784,M2127,48.0,50.8
Chr3,19938462,M2128,48.2,51.0
Chr3,20091204,M2129,48.4,51.199999999999996
Chr3,20250101,M2130,48.6,51.4
Chr3,20391179,M2131,48.8,51.599999999999994
Chr3,20703925,M2133,49.2,52.0
Chr3,20856062,M2134,49.4,52.199999999999996
Chr3,21005863,M2135,49.6,52.4
Chr3,21166378,M2136,49.8,52.599999999999994
Chr3,21287547,M2137,50.0,52.8
Chr3,21627512,M2138,50.2,53.0
Chr3,21937475,M2139,50.4,53.199999999999996
Chr3,22251809,M2140,50.6,53.4
Chr3,22567699,M2141,50.8,53.599999999999994
Chr3,22934440,M2142,51.0,53.8
Chr3,23212454,M2143,51.2,54.0
Chr3,23497413,M2144,51.4,54.199999999999996
Chr3,23837130,M2145,51.6,54.4
Chr3,24124411,M2146,51.8,54.599999999999994
Chr3,24630754,M2147,52.0,54.8
Chr3,25840077,M2149,52.4,55.199999999999996
Chr3,26438383,M2150,52.6,55.4
Chr3,27031177,M2151,52.8,55.599999999999994
Chr3,28213016,M2153,53.2,56.0
Chr3,28595803,M2154,53.4,56.199999999999996
Chr3,28983892,M2155,53.6,56.4
Chr3,29363195,M2156,53.8,56.599999999999994
Chr3,29736902,M2157,54.0,56.8
Chr3,30443493,M2158,54.2,57.0
Chr3,32312580,M2160,54.6,57.4
Chr3,35549977,M2162,55.0,57.8
Chr3,36950742,M2163,55.2,58.0
Chr3,42830769,M2165,55.6,58.4
Chr3,44308059,M2166,55.8,58.599999999999994
Chr3,50322692,M2169,56.4,59.199999999999996
Chr3,51870951,M2170,56.6,59.4
Chr3,53027225,M2171,56.8,59.599999999999994
Chr3,53701952,M2172,57.0,59.8
Chr3,54625032,M2173,57.2,60.0
Chr3,57125948,M2174,57.4,60.199999999999996
Chr3,60900934,M2175,57.6,60.4
Chr3,67005041,M2176,57.8,60.599999999999994
Chr3,79977166,M2177,58.0,60.8
Chr3,89438214,M2180,58.6,61.4
Chr3,96442773,M2179,58.4,61.199999999999996
Chr3,114160100,M2181,58.8,61.599999999999994
Chr3,116558259,M2182,59.0,61.8
Chr3,118992846,M2183,59.2,62.0
Chr3,121336855,M2184,59.4,62.199999999999996
Chr3,123829399,M2186,59.8,62.599999999999994
Chr3,124763631,M2187,60.0,62.8
Chr3,125687690,M2188,60.2,63.0
Chr3,127407713,M2190,60.6,63.4
Chr3,128799509,M2191,60.8,63.599999999999994
Chr3,130193848,M2192,61.0,63.8
Chr3,132911811,M2194,61.4,64.2
Chr3,134296167,M2195,61.6,64.4
Chr3,134735174,M2196,61.8,64.6
Chr3,135169646,M2197,62.0,64.8
Chr3,135603503,M2198,62.2,65.0
Chr3,136561713,M2199,62.4,65.2
Chr3,137512758,M2200,62.6,65.4
Chr3,138463259,M2201,62.8,65.6
Chr3,140351557,M2203,63.2,66.0
Chr3,142133511,M2205,63.6,66.4
Chr3,144005245,M2206,63.8,66.6
Chr3,145186847,M2209,64.4,67.2
Chr3,145370150,M2210,64.6,67.39999999999999
Chr3,145558509,M2211,64.8,67.6
Chr3,145735672,M2212,65.0,67.8
Chr3,147388583,M2214,65.4,68.2
Chr3,148271832,M2216,65.8,68.6
Chr3,148721473,M2217,66.0,68.8
Chr3,149614979,M2219,66.4,69.2
Chr3,150501204,M2221,66.8,69.6
Chr3,150898632,M2222,67.0,69.8
Chr3,151330684,M2223,67.2,70.0
Chr3,151785674,M2224,67.4,70.2
Chr3,152244271,M2225,67.6,70.39999999999999
Chr3,152674447,M2226,67.8,70.6
Chr3,153095825,M2227,68.0,70.8
Chr3,153556179,M2228,68.2,71.0
Chr3,153980422,M2229,68.4,71.2
Chr3,154404713,M2230,68.6,71.39999999999999
Chr3,155084411,M2232,69.0,71.8
Chr3,155321739,M2233,69.2,72.0
Chr3,155798928,M2235,69.6,72.39999999999999
Chr3,156078549,M2236,69.8,72.6
Chr3,156295759,M2237,70.0,72.8
Chr3,156431865,M2238,70.2,73.0
Chr3,156594199,M2239,70.4,73.2
Chr3,156799645,M2240,70.6,73.39999999999999
Chr3,157043550,M2241,70.8,73.6
Chr3,157246379,M2242,71.0,73.8
Chr3,157687813,M2244,71.4,74.2
Chr3,157878697,M2245,71.6,74.39999999999999
Chr3,158083148,M2246,71.8,74.6
Chr3,158314774,M2247,72.0,74.8
Chr3,158516187,M2248,72.2,75.0
Chr3,158729922,M2249,72.4,75.2
Chr3,158962645,M2250,72.6,75.39999999999999
Chr3,159176035,M2251,72.8,75.6
Chr3,159374914,M2252,73.0,75.8
Chr3,159603019,M2253,73.2,76.0
Chr3,159814365,M2254,73.4,76.2
Chr3,160025233,M2255,73.6,76.39999999999999
Chr3,160243542,M2256,73.8,76.6
Chr3,160467963,M2257,74.0,76.8
Chr3,160803104,M2258,74.2,77.0
Chr3,161257794,M2259,74.4,77.2
Chr3,161688185,M2260,74.6,77.39999999999999
Chr3,162139085,M2261,74.8,77.6
Chr3,162605560,M2262,75.0,77.8
Chr3,163052647,M2263,75.2,78.0
Chr3,163096588,M2268,76.2,79.0
Chr3,163591534,M2276,77.8,80.6
Chr3,163840723,M2277,78.0,80.8
Chr3,164133441,M2278,78.2,81.0
Chr3,164413449,M2279,78.4,81.2
Chr3,164715547,M2280,78.6,81.39999999999999
Chr3,165009008,M2281,78.8,81.6
Chr3,165535556,M2283,79.2,82.0
Chr3,165709679,M2284,79.4,82.2
Chr3,165882792,M2285,79.6,82.39999999999999
Chr3,166061748,M2286,79.8,82.6
Chr3,166230666,M2287,80.0,82.8
Chr3,166406870,M2288,80.2,83.0
Chr3,166563864,M2289,80.4,83.2
Chr3,166754299,M2290,80.6,83.39999999999999
Chr3,166769009,M2291,80.8,83.6
Chr3,167042314,M2292,81.0,83.8
Chr3,167682678,M2294,81.4,84.2
Chr3,167968758,M2295,81.6,84.39999999999999
Chr3,168265462,M2296,81.8,84.6
Chr3,168643449,M2297,82.0,84.8
Chr3,168981493,M2298,82.2,85.0
Chr3,169219457,M2299,82.4,85.2
Chr3,169694521,M2301,82.8,85.6
Chr3,170197457,M2303,83.2,86.0
Chr3,170433651,M2304,83.4,86.2
Chr3,170676453,M2305,83.6,86.39999999999999
Chr3,170909178,M2306,83.8,86.6
Chr3,171170557,M2307,84.0,86.8
Chr3,171402844,M2308,84.2,87.0
Chr3,171636639,M2309,84.4,87.2
Chr3,171782673,M2310,84.6,87.39999999999999
Chr3,172041998,M2312,85.0,87.8
Chr3,172180443,M2313,85.2,88.0
Chr3,172315383,M2314,85.4,88.2
Chr3,172448752,M2315,85.6,88.39999999999999
Chr3,172584858,M2316,85.8,88.6
Chr3,172722620,M2317,86.0,88.8
Chr3,173252702,M2321,86.8,89.6
Chr3,173391255,M2322,87.0,89.8
Chr3,173516533,M2323,87.2,90.0
Chr3,173633421,M2324,87.4,90.2
Chr3,173766990,M2325,87.6,90.39999999999999
Chr3,173903930,M2326,87.8,90.6
Chr3,174060340,M2327,88.0,90.8
Chr3,174194816,M2328,88.2,91.0
Chr3,174323685,M2329,88.4,91.2
Chr3,174462774,M2330,88.6,91.39999999999999
Chr3,174713277,M2332,89.0,91.8
Chr3,174975057,M2334,89.4,92.2
Chr3,175122988,M2335,89.6,92.39999999999999
Chr3,175288651,M2336,89.8,92.6
Chr3,175785363,M2337,90.0,92.8
Chr3,175912111,M2338,90.2,93.0
Chr3,176040647,M2339,90.4,93.2
Chr3,176278300,M2341,90.8,93.6
Chr3,176408179,M2342,91.0,93.8
Chr3,176525811,M2343,91.2,94.0
Chr3,176642970,M2344,91.4,94.2
Chr3,176769160,M2345,91.6,94.39999999999999
Chr3,176868545,M2347,92.0,94.8
Chr3,176991392,M2348,92.2,95.0
Chr3,177302752,M2349,92.4,95.2
Chr3,177519044,M2350,92.6,95.39999999999999
Chr3,177745896,M2351,92.8,95.6
Chr3,177957063,M2352,93.0,95.8
Chr3,178178023,M2353,93.2,96.0
Chr3,178405582,M2354,93.4,96.2
Chr3,178632539,M2355,93.6,96.39999999999999
Chr3,178859772,M2356,93.8,96.6
Chr3,179086092,M2357,94.0,96.8
Chr3,179286814,M2358,94.2,97.0
Chr3,179519559,M2359,94.4,97.2
Chr3,179755959,M2360,94.6,97.39999999999999
Chr3,179993761,M2361,94.8,97.6
Chr3,180225767,M2362,95.0,97.8
Chr3,180426372,M2363,95.2,98.0
Chr3,181107801,M2366,95.8,98.6
Chr3,181331222,M2367,96.0,98.8
Chr3,181542810,M2368,96.2,99.0
Chr3,181770004,M2369,96.4,99.2
Chr3,181902189,M2370,96.6,99.39999999999999
Chr3,182015425,M2371,96.8,99.6
Chr3,182232248,M2372,97.0,99.8
Chr3,182419796,M2373,97.2,100.0
Chr3,183139867,M2376,97.8,100.6
Chr3,183457795,M2377,98.0,100.8
Chr3,183792090,M2378,98.2,101.0
Chr3,184073568,M2379,98.4,101.2
Chr3,184401623,M2380,98.6,101.39999999999999
Chr3,184700365,M2381,98.8,101.6
Chr3,185335841,M2383,99.2,102.0
Chr3,185725843,M2384,99.4,102.2
Chr3,186046760,M2385,99.6,102.39999999999999
Chr3,186650671,M2387,100.0,102.8
Chr3,186974916,M2388,100.2,103.0
Chr3,188548624,M2389,100.4,103.2
Chr3,188961734,M2390,100.6,103.39999999999999
Chr3,189388800,M2391,100.8,103.6
Chr3,189819166,M2392,101.0,103.8
Chr3,190382557,M2394,101.4,104.2
Chr3,190540282,M2395,101.6,104.39999999999999
Chr3,190675167,M2396,101.8,104.6
Chr3,190953524,M2398,102.2,105.0
Chr3,191100336,M2399,102.4,105.2
Chr3,191239086,M2400,102.6,105.39999999999999
Chr3,192156218,M2402,103.0,105.8
Chr3,192462050,M2403,103.2,106.0
Chr3,192723199,M2404,103.4,106.2
Chr3,193108529,M2405,103.6,106.39999999999999
Chr3,193605155,M2406,103.8,106.6
Chr3,193961786,M2408,104.2,107.0
Chr3,194145796,M2409,104.4,107.2
Chr3,194333531,M2410,104.6,107.39999999999999
Chr3,194525873,M2411,104.8,107.6
Chr3,194773047,M2412,105.0,107.8
Chr3,194988170,M2413,105.2,108.0
Chr3,195205206,M2414,105.4,108.2
Chr3,195657786,M2416,105.8,108.6
Chr3,195882195,M2417,106.0,108.8
Chr3,196061545,M2418,106.2,109.0
Chr3,196145202,M2419,106.4,109.2
Chr3,196229382,M2420,106.6,109.39999999999999
Chr3,196318385,M2422,107.0,109.8
Chr3,196394986,M2423,107.2,110.0
Chr3,196478706,M2424,107.4,110.2
Chr3,196687658,M2425,107.6,110.39999999999999
Chr3,197015864,M2426,107.8,110.6
Chr3,197330836,M2427,108.0,110.8
Chr3,197670375,M2428,108.2,111.0
Chr3,197949349,M2429,108.4,111.2
Chr3,198330036,M2430,108.6,111.39999999999999
Chr3,198658472,M2431,108.8,111.6
Chr3,199085233,M2433,109.2,112.0
Chr3,199177510,M2434,109.4,112.2
Chr3,199271666,M2435,109.6,112.39999999999999
Chr3,199361793,M2436,109.8,112.6
Chr3,199545801,M2438,110.2,113.0
Chr3,199642212,M2439,110.4,113.2
Chr3,199738627,M2440,110.6,113.39999999999999
Chr3,199832138,M2441,110.8,113.6
Chr3,199927615,M2442,111.0,113.8
Chr3,200170394,M2444,111.4,114.2
Chr3,200317699,M2445,111.6,114.39999999999999
Chr3,200473209,M2446,111.8,114.6
Chr3,200737220,M2448,112.2,115.0
Chr3,200887064,M2449,112.4,115.2
Chr3,201032630,M2450,112.6,115.39999999999999
Chr3,201176508,M2451,112.8,115.6
Chr3,201323063,M2452,113.0,115.8
Chr3,201462150,M2453,113.2,116.0
Chr3,201744405,M2455,113.6,116.39999999999999
Chr3,201889495,M2456,113.8,116.6
Chr3,202035877,M2457,114.0,116.8
Chr3,202183092,M2458,114.2,117.0
Chr3,202322830,M2459,114.4,117.2
Chr3,202468829,M2460,114.6,117.39999999999999
Chr3,202559952,M2461,114.8,117.6
Chr3,202708742,M2462,115.0,117.8
Chr3,202858713,M2463,115.2,118.0
Chr3,203010305,M2464,115.4,118.2
Chr3,203151519,M2465,115.6,118.39999999999999
Chr3,203249164,M2466,115.8,118.6
Chr3,203354198,M2467,116.0,118.8
Chr3,203457615,M2468,116.2,119.0
Chr3,203642672,M2470,116.6,119.39999999999999
Chr3,203755106,M2471,116.8,119.6
Chr3,203850849,M2472,117.0,119.8
Chr3,203948680,M2473,117.2,120.0
Chr3,204137029,M2475,117.6,120.39999999999999
Chr3,204234284,M2476,117.8,120.6
Chr3,204327150,M2477,118.0,120.8
Chr3,204419781,M2478,118.2,121.0
Chr3,204566818,M2479,118.4,121.2
Chr3,204736648,M2480,118.6,121.39999999999999
Chr3,205237558,M2483,119.2,122.0
Chr3,205286710,M2484,119.4,122.2
Chr3,205783642,M2487,120.0,122.8
Chr3,205953460,M2488,120.2,123.0
Chr3,206279523,M2490,120.6,123.39999999999999
Chr3,206439411,M2491,120.8,123.6
Chr3,206605550,M2492,121.0,123.8
Chr3,206752168,M2493,121.2,124.0
Chr3,206893085,M2494,121.4,124.2
Chr3,207047799,M2495,121.6,124.39999999999999
Chr3,207208944,M2496,121.8,124.6
Chr3,207376290,M2497,122.0,124.8
Chr3,207520371,M2498,122.2,125.0
Chr3,207670539,M2499,122.4,125.2
Chr3,207825680,M2500,122.6,125.39999999999999
Chr3,207984715,M2501,122.8,125.6
Chr3,208144403,M2502,123.0,125.8
Chr3,208306509,M2503,123.2,126.0
Chr3,208466776,M2504,123.4,126.2
Chr3,208625206,M2505,123.6,126.39999999999999
Chr3,208745262,M2506,123.8,126.6
Chr3,208846800,M2507,124.0,126.8
Chr3,208982258,M2509,124.4,127.2
Chr3,209053401,M2510,124.6,127.39999999999999
Chr3,209136041,M2511,124.8,127.6
Chr3,209218375,M2512,125.0,127.8
Chr3,209300824,M2513,125.2,128.0
Chr3,209469444,M2515,125.6,128.4
Chr3,209552809,M2516,125.8,128.6
Chr3,209643313,M2517,126.0,128.8
Chr3,209725249,M2518,126.2,129.0
Chr3,209807032,M2519,126.4,129.20000000000002
Chr3,209889674,M2520,126.6,129.4
Chr3,209972142,M2521,126.8,129.6
Chr3,210054971,M2522,127.0,129.8
Chr3,210134736,M2523,127.2,130.0
Chr3,210218126,M2524,127.4,130.20000000000002
Chr3,210340667,M2525,127.6,130.4
Chr3,210505895,M2526,127.8,130.6
Chr3,210825855,M2528,128.2,131.0
Chr3,210967262,M2529,128.4,131.20000000000002
Chr3,211112058,M2530,128.6,131.4
Chr3,211265406,M2531,128.8,131.60000000000002
Chr3,211406175,M2532,129.0,131.8
Chr3,211546583,M2533,129.2,132.0
Chr3,211656352,M2534,129.4,132.20000000000002
Chr3,211794490,M2535,129.6,132.4
Chr3,211828220,M2536,129.8,132.60000000000002
Chr3,211861697,M2537,130.0,132.8
Chr3,211895869,M2538,130.2,133.0
Chr3,211929581,M2539,130.4,133.20000000000002
Chr3,211966433,M2540,130.6,133.4
Chr3,212000704,M2541,130.8,133.60000000000002
Chr3,212032915,M2542,131.0,133.8
Chr3,212067472,M2543,131.2,134.0
Chr3,212137940,M2544,131.4,134.20000000000002
Chr3,212208698,M2545,131.6,134.4
Chr3,212269366,M2546,131.8,134.60000000000002
Chr3,212349482,M2547,132.0,134.8
Chr3,212421900,M2548,132.2,135.0
Chr3,212483006,M2549,132.4,135.20000000000002
Chr3,212861046,M2550,132.6,135.4
Chr3,213314562,M2551,132.8,135.60000000000002
Chr3,213415723,M2552,133.0,135.8
Chr3,213509470,M2553,133.2,136.0
Chr3,213609499,M2554,133.4,136.20000000000002
Chr3,213743219,M2555,133.6,136.4
Chr3,213809469,M2556,133.8,136.60000000000002
Chr3,213909821,M2557,134.0,136.8
Chr3,214009301,M2558,134.2,137.0
Chr3,214108892,M2559,134.4,137.20000000000002
Chr3,214216413,M2560,134.6,137.4
Chr3,214229623,M2561,134.8,137.60000000000002
Chr3,214338832,M2562,135.0,137.8
Chr3,214678497,M2564,135.4,138.20000000000002
Chr3,214807628,M2565,135.6,138.4
Chr3,214916259,M2566,135.8,138.60000000000002
Chr3,215024661,M2567,136.0,138.8
Chr3,215138604,M2568,136.2,139.0
Chr3,215245177,M2569,136.4,139.20000000000002
Chr3,216047989,M2571,136.8,139.60000000000002
Chr3,216137693,M2572,137.0,139.8
Chr3,216226635,M2573,137.2,140.0
Chr3,216319472,M2574,137.4,140.20000000000002
Chr3,216405925,M2575,137.6,140.4
Chr3,216486996,M2576,137.8,140.60000000000002
Chr3,216576633,M2577,138.0,140.8
Chr3,216749657,M2579,138.4,141.20000000000002
Chr3,216834474,M2580,138.6,141.4
Chr3,216903337,M2581,138.8,141.60000000000002
Chr3,217011628,M2582,139.0,141.8
Chr3,217098600,M2583,139.2,142.0
Chr3,217158961,M2584,139.4,142.20000000000002
Chr3,217247187,M2585,139.6,142.4
Chr3,217342127,M2586,139.8,142.60000000000002
Chr3,217431683,M2587,140.0,142.8
Chr3,217609955,M2589,140.4,143.20000000000002
Chr3,217696567,M2590,140.6,143.4
Chr3,217783283,M2591,140.8,143.60000000000002
Chr3,217869345,M2592,141.0,143.8
Chr3,217956553,M2593,141.2,144.0
Chr3,218039215,M2594,141.4,144.20000000000002
Chr3,218125204,M2595,141.6,144.4
Chr3,218212274,M2596,141.8,144.60000000000002
Chr3,218264321,M2597,142.0,144.8
Chr3,218391034,M2598,142.2,145.0
Chr3,218480429,M2599,142.4,145.20000000000002
Chr3,218556414,M2600,142.6,145.4
Chr3,218643688,M2601,142.8,145.60000000000002
Chr3,218725783,M2602,143.0,145.8
Chr3,218812959,M2603,143.2,146.0
Chr3,218900813,M2604,143.4,146.20000000000002
Chr3,218986433,M2605,143.6,146.4
Chr3,219075016,M2606,143.8,146.60000000000002
Chr3,219164529,M2607,144.0,146.8
Chr3,219251640,M2608,144.2,147.0
Chr3,219338474,M2609,144.4,147.20000000000002
Chr3,219416215,M2610,144.6,147.4
Chr3,219648063,M2612,145.0,147.8
Chr3,219810829,M2614,145.4,148.20000000000002
Chr3,219843559,M2615,145.6,148.4
Chr3,219885322,M2616,145.8,148.60000000000002
Chr3,219965847,M2617,146.0,148.8
Chr3,220055569,M2618,146.2,149.0
Chr3,220117421,M2619,146.4,149.20000000000002
Chr3,220195757,M2620,146.6,149.4
Chr3,220324366,M2621,146.8,149.60000000000002
Chr3,220683463,M2624,147.4,150.20000000000002
Chr3,220779148,M2625,147.6,150.4
Chr3,220902806,M2626,147.8,150.60000000000002
Chr3,221027209,M2627,148.0,150.8
Chr3,221158582,M2628,148.2,151.0
Chr3,221274341,M2629,148.4,151.20000000000002
Chr3,221399531,M2630,148.6,151.4
Chr3,221502348,M2631,148.8,151.60000000000002
Chr3,221644284,M2632,149.0,151.8
Chr3,221765913,M2633,149.2,152.0
Chr3,221879042,M2634,149.4,152.20000000000002
Chr3,222004277,M2635,149.6,152.4
Chr3,222152995,M2636,149.8,152.60000000000002
Chr3,222398736,M2638,150.2,153.0
Chr3,222646749,M2640,150.6,153.4
Chr3,222877174,M2642,151.0,153.8
Chr3,222989534,M2643,151.2,154.0
Chr3,223111343,M2644,151.4,154.20000000000002
Chr3,223264189,M2645,151.6,154.4
Chr3,223388421,M2646,151.8,154.60000000000002
Chr3,223511391,M2647,152.0,154.8
Chr3,223631205,M2648,152.2,155.0
Chr3,223712037,M2649,152.4,155.20000000000002
Chr3,223791091,M2650,152.6,155.4
Chr3,223863217,M2651,152.8,155.60000000000002
Chr3,224037180,M2653,153.2,156.0
Chr3,224118017,M2654,153.4,156.20000000000002
Chr3,224275591,M2656,153.8,156.60000000000002
Chr3,224326668,M2657,154.0,156.8
Chr3,224441533,M2658,154.2,157.0
Chr3,224517830,M2659,154.4,157.20000000000002
Chr3,224621607,M2660,154.6,157.4
Chr3,224773188,M2661,154.8,157.60000000000002
Chr3,224898617,M2662,155.0,157.8
Chr3,225036734,M2663,155.2,158.0
Chr3,225153047,M2664,155.4,158.20000000000002
Chr3,225247218,M2665,155.6,158.4
Chr3,225341411,M2666,155.8,158.60000000000002
Chr3,225432897,M2667,156.0,158.8
Chr3,225532352,M2668,156.2,159.0
Chr3,225714506,M2670,156.6,159.4
Chr3,225911668,M2672,157.0,159.8
Chr3,226010900,M2673,157.2,160.0
Chr3,226086295,M2674,157.4,160.20000000000002
Chr3,226313745,M2677,158.0,160.8
