taxon	chr	start	end
A1658	3	121298271	121647984
A2549	3	121467274	121647984
A4022	3	121467274	121647984
B3106	3	120901805	121836903
E2447	3	121467116	121836903
A1058	3	121301336	121836914
A3500	3	121467300	121944381
A0052	3	121836903	121944399
E2306	3	120187255	121944606
A4108	3	121298271	121950126
A1164	3	114435813	122154979
A0356	3	121944381	122357483
A0871	3	120172774	122357483
A1424	3	121647984	122357483
A2549	3	121944381	122357483
A4022	3	121944381	122357483
A2493	3	122363234	122371283
A1658	3	121836903	122371288
E2124	3	122357483	122371288
A0508	3	121298271	122371559
A0912	3	121647984	122371559
A2589	3	122357483	122371746
A3111	3	122371288	122414463
E0263	3	122371924	122414473
A4578	3	122371921	122414482
E1794	3	122371921	122417742
E0547	3	122417919	122679348
A2559	3	122415764	122745429
A3038	3	122399445	122745429
E1633	3	122417919	122745429
E1866	3	122417919	122745479
A4108	3	122415764	122792746
A2609	3	122417919	122792762
A0508	3	122415764	122795769
A5481	3	122414463	122795769
A0211	3	121713693	122795796
A2538	3	122415764	122795796
E2793	3	122812804	123244232
A4184	3	123245833	123492785
A5223	3	123245833	123492785
E1751	3	123245981	123492785
A0666	3	123245606	123607838
A0531	3	122812813	123608753
A3495	3	123532178	123608753
E2212	3	123245981	123610845
A1900	3	123753292	124142123
A0556	3	124143696	124451194
A4294	3	124143696	124451194
A5862	3	124143696	124451194
A0556	3	124468595	124540746
A1900	3	124143570	124543634
A4294	3	124451194	125123227
A5862	3	124541149	125123227
E2148	3	124548845	125329035
A1531	3	124713028	125341224
E1248	3	124673967	125561411
A4130	3	125125141	125849274
A0796	3	114245815	125850766
A2085	3	114245815	125850766
A3749	3	121430671	125850766
A5089	3	125125095	125850766
B3642	3	114245815	125850766
B3722	3	125329885	125850766
E1444	3	114245815	125850766
PC_O51_ID2	3	114245815	125850766
A1110	3	125970632	126107027
A2931	3	126036172	126110059
A5089	3	126036016	126110059
A3058	3	125851817	126127221
A4774	3	126110136	126130980
E2871	3	126130980	126132156
A4395	3	126132156	126522599
E2187	3	126130980	126522599
A1047	3	126132156	126523264
A4042	3	126132156	126523264
A0258	3	126130980	126523630
A2243	3	125561411	126583571
B3373	3	125561411	126583571
A4216	3	123245981	126657433
A0311	3	126583571	126658231
A4306	3	126132156	126658231
A5537	3	126578470	126863152
A0311	3	126926446	127112470
E2183	3	126926401	127112470
A4093	3	127119361	127518499
A4542	3	127113609	127550164
B3453	3	127518499	127550164
A0180	3	127550164	127608772
A4306	3	127551031	127608772
A4542	3	127550164	127608772
A2011	3	127119361	127608787
A1226	3	127551151	127729197
A4466	3	127550164	127729197
A2968	3	127729197	127805273
B3031	3	127733630	127805273
A2501	3	127609543	128024382
A4660	3	127729197	128025151
E1234	3	127805273	128025151
A1558	3	127818537	128062045
A0463	3	127805273	128062051
A4534	3	127733630	128062051
B3120	3	119022489	128083181
E0267	3	119022489	128083181
E2802	3	127729197	128083181
A4093	3	127742289	128083211
E1433	3	128083211	128154098
A0548	3	128094333	128236479
A0792	3	128051830	128236479
A1326	3	128083211	128245890
A2032	3	128083211	128245890
E0316	3	128245890	128389961
A3757	3	128093723	128389973
E0587	3	128153289	128389973
A4638	3	128062051	128390000
E1429	3	128153194	128390664
A1251	3	128152957	128390670
A3394	3	128152995	128390670
A5291	3	128025151	128390670
E0495	3	128152938	128390670
A0461	3	128159274	128390712
A5334	3	128153073	128390712
E2284	3	128153073	128390712
A0939	3	128390712	128467199
A2174	3	128390712	128467199
A2692	3	128236479	128467199
A3049	3	128153073	128467199
A5209	3	127742289	128467199
A5760	3	128245890	128467199
B3453	3	128185931	128467199
A3373	3	128390664	128467221
A0898	3	128094688	128467223
A4161	3	128083211	128467223
A5255	3	128398172	128467223
E1714	3	128398192	128467223
A1067	3	128025151	128467293
A5420	3	128025151	128467293
E1355	3	128025151	128467293
B3054	3	128398172	128467300
A3373	3	128467221	128467757
A5420	3	128467293	128467858
E1355	3	128467293	128467858
A4638	3	128467223	128579242
A0090	3	128467858	128579274
A0902	3	120356712	128579284
E2864	3	114800135	128579284
A2692	3	128467300	128628926
A0189	3	128467223	128628984
A0694	3	128467223	128628984
A1558	3	128467858	128628984
A3394	3	128467858	128628984
A4161	3	128467223	128628984
E1714	3	128467223	128628984
A1067	3	128467293	128630436
A5975	3	128467223	128631890
E0316	3	128467300	128631890
E1761	3	128628984	128634531
B3571	3	128634531	128769347
A1326	3	128467300	128769409
A2032	3	128467947	128769409
A0939	3	128467947	128818227
A0251	3	128769347	129044707
A1251	3	128818232	129044707
A5255	3	128818243	129044707
A5463	3	128818232	129044707
B3228	3	128631886	129153163
A2174	3	128818243	129153169
A5760	3	128818227	129153169
A3802	3	128771784	129160830
E2981	3	128771984	129160830
A3427	3	129160830	129171601
B3054	3	128467300	129171601
E2357	3	129171765	129187208
A2979	3	129171952	129187229
A0323	3	129171952	129187336
A3754	3	128771784	129189833
A3352	3	129190198	129321075
A2421	3	129321071	129435974
B3095	3	129187348	129435988
E1862	3	129314991	129456890
E0114	3	129190198	129457866
A2042	3	129684168	129746732
A5012	3	121467116	129828414
A5047	3	114800135	129828414
E0580	3	129457251	130497868
A0544	3	129824395	130498008
A2793	3	130033989	130499907
A4332	3	129828414	130500099
A3749	3	129955421	130975489
A0216	3	130622092	131274009
A4666	3	130622211	131274009
A4411	3	130626435	131551326
A4617	3	131274009	131843832
E1545	3	130622211	131869198
B3684	3	130626435	131870305
A0955	3	131972395	132570281
A0034	3	131869178	132596083
E1200	3	132102428	132596083
A2621	3	131870305	132757745
A4921	3	131869198	132757745
A1230	3	132299421	132881576
A0999	3	131870305	132943228
A2537	3	132757745	132943228
A5258	3	132602261	132998101
E1830	3	131870305	133077723
A2925	3	133077884	133224776
B3611	3	132997162	133224776
A4783	3	133077884	133224786
E2863	3	133077723	133224786
A0395	3	133077884	133224789
A0935	3	133077884	133224789
E2481	3	133077884	133225512
A4783	3	133224786	133286656
E2863	3	133224786	133286656
B3611	3	133286266	133491190
A4207	3	133286656	133491192
A0636	3	133286656	133492546
A0935	3	133287115	133492546
A2905	3	133286656	133492546
A2925	3	133286656	133492546
B3503	3	133012365	133492546
E2014	3	133565440	133710272
A0395	3	133498917	133710311
A0636	3	133565403	133710311
A2621	3	133498917	133710311
A2905	3	133565403	133710311
E0580	3	133565511	133863845
E2009	3	133872328	133890919
E1444	3	127117237	134103394
E1738	3	133969766	134441951
E2481	3	133864758	134442066
A0235	3	134443512	134550087
A0530	3	134553170	134766864
A3430	3	134553170	134956589
A0264	3	134685336	135040632
A0121	3	134766864	135097452
B3608	3	134553170	135097454
A2727	3	134685544	135138598
A5047	3	133224786	135360471
A4216	3	134442243	135360492
A0235	3	134997656	135360741
A2409	3	134766839	135360741
A3674	3	135097452	135395760
E1954	3	134553170	135396813
A2185	3	134766864	135545728
A5102	3	134923319	135545728
E0371	3	135097453	135545728
E1414	3	135360471	135545728
B3556	3	135360471	135557663
A0039	3	134689354	135557818
A1870	3	135360471	135557818
A3588	3	134553170	135557818
A1190	3	134553170	135597143
B3036	3	134956589	135597161
A1416	3	135596992	135602987
A0039	3	135597143	135603152
A1101	3	135602987	135603152
A0264	3	135597143	135631249
A1416	3	135603152	135631357
A1101	3	135631928	135773385
A1164	3	133224786	135856678
A2033	3	135603152	135856678
A5012	3	133224786	135856678
E0080	3	135631345	135907683
A0885	3	135631928	135907687
A2813	3	135603152	135966594
A1844	3	135773051	135968646
E1221	3	135974166	136259695
A5350	3	136545753	136775183
A5611	3	136455583	136775183
E1874	3	136455583	136775183
E1646	3	136455439	136874058
A0082	3	136454788	137017509
B3195	3	136877614	137017707
A1102	3	136455583	137021533
A1156	3	137269211	137589348
E0226	3	137063577	137589348
E2606	3	137269211	137589348
A3343	3	137063577	137589394
E1020	3	137102359	137589394
E0691	3	137102367	137589781
A4332	3	137102308	137590054
E2313	3	136775183	137590054
E1561	3	137762323	137903664
E2352	3	137762323	137904400
A1664	3	137591902	137905135
A2898	3	137762323	137921761
E1325	3	137591977	137921761
A3505	3	137589348	137921886
A5988	3	137905135	137921976
A0264	3	138090936	138214244
A0116	3	137926096	138214270
A0601	3	137927478	138214270
B3492	3	137927478	138224768
E0694	3	137907597	138224768
E0617	3	137921976	138224874
E2808	3	137908028	138225074
A3361	3	138214270	138258936
A0264	3	138214244	138260016
A1323	3	137922015	138260016
E1904	3	138214244	138260016
A4162	3	138214244	138366877
E1731	3	138090936	138370331
A5452	3	138090936	138468823
E2852	3	138366877	138693559
A0116	3	138214270	138803085
A3697	3	138370342	138803085
A3776	3	138370342	138803085
B3104	3	138433085	138803085
A1835	3	137921761	138803152
A3168	3	138367181	138803152
A3573	3	138367181	138803152
A2688	3	138370342	138803159
E2380	3	138366877	138823587
E1005	3	138370342	138824219
A4831	3	137905135	138824552
E2436	3	138258383	138824552
A3450	3	138260016	138824790
E0831	3	138363901	138824790
E2424	3	138260016	138825305
A4327	3	138260016	138832411
A0796	3	127117237	139073973
A2869	3	127117237	139073973
A3584	3	127117237	139073973
B3436	3	127117237	139073973
B3642	3	127117237	139073973
E0420	3	134103394	139073973
E2623	3	127117237	139073973
E2734	3	127117237	139073973
E2821	3	127117237	139073973
PC_O51_ID2	3	127117237	139073973
A4130	3	138260016	139105993
A0864	3	138260016	139106189
E0104	3	138832478	139106189
A2098	3	139106189	139135051
A4184	3	138825305	139135202
E0474	3	139135988	139352198
A4184	3	139135202	139452050
A2098	3	139450079	139452252
A2417	3	139264728	139919302
A2583	3	139352198	139919765
E2070	3	139356549	139920050
A5014	3	140027448	140389102
A5804	3	140252843	140389102
A3457	3	140252664	140390588
A1418	3	127117237	140390597
A3293	3	127117237	140390597
A3358	3	127117237	140390597
A4678	3	127117237	140390597
A5326	3	125850766	140390597
A5502	3	127117237	140390597
E1593	3	127117237	140390597
E1985	3	127117237	140390597
A1476	3	127117237	140390803
A2085	3	127117237	140390803
A2152	3	127117237	140390803
A5492	3	127117237	140390803
B3478	3	127117237	140390803
E0135	3	127117237	140390803
E1805	3	127117237	140390803
A0415	3	137592181	140564213
A0140	3	140442349	140876139
A0904	3	140530699	140876139
A3774	3	140026615	140876139
A0997	3	140390803	140876164
A4472	3	140623948	141168766
E2050	3	140876139	141168766
A2044	3	140876139	141238147
E0543	3	140876164	141238147
E0957	3	140876139	141238147
A1734	3	140876139	141333637
A2936	3	140876139	141333637
A3414	3	140876139	141333637
A4870	3	140876139	141333637
B3456	3	140876139	141333637
A0284	3	140623948	141463284
E1175	3	141334096	141501726
A4653	3	140623948	141501736
A5033	3	140623948	141501736
A5270	3	140623948	141501736
A1733	3	141463284	141501738
A2534	3	141334096	141501738
A2534	3	141501738	141607895
A3541	3	141333637	141607895
B3456	3	141501718	141607895
E0709	3	140623948	141609346
B3193	3	141621150	141721300
A0312	3	141516225	141744264
A1733	3	141501738	141744264
E0382	3	141607895	141752201
B3577	3	141630837	142140000
E2120	3	141744290	142140000
E0281	3	141741722	142140004
A0003	3	140442270	142141671
A0571	3	140453438	142141671
A0603	3	140443465	142141671
A2334	3	141516641	142141671
A2649	3	140443465	142141671
A3172	3	141744264	142141671
A3763	3	141744264	142141671
A4080	3	141741722	142141671
A4964	3	141752201	142141671
B3239	3	141744289	142141671
A0149	3	142141671	142168385
A0603	3	142141671	142168385
A2555	3	141607895	142168385
A3424	3	141744289	142168385
E2757	3	140453438	142168385
A0003	3	142168385	142170876
A0571	3	142168385	142170876
A1001	3	141501718	142170876
A2649	3	142168385	142170876
A3172	3	142168385	142170876
A3429	3	141501718	142170876
A3541	3	142175687	142190273
A2555	3	142168385	142230973
A0149	3	142168385	142231112
A3424	3	142175687	142231112
A4272	3	141501718	142231112
E2050	3	142277310	142360549
A1846	3	142576132	142881648
A5480	3	142571929	142881648
A4896	3	142491626	142881665
A0312	3	142231039	142881708
E0603	3	142360549	142881708
E2171	3	142576132	142881708
A4080	3	142576132	142881779
E2322	3	142445234	142882655
E1364	3	142882754	143125939
A2479	3	142882754	143129036
A2479	3	143136534	143147893
A1053	3	143125939	143618819
A1362	3	143125939	143618819
A4049	3	142881648	143639813
A0871	3	143313995	143639815
E2864	3	139452050	143640318
A1756	3	143645725	143648912
A1756	3	143648912	143796685
E0111	3	143641919	143850978
A0240	3	143796752	144018739
A1053	3	143648912	144018739
A4828	3	143851002	144018739
A4889	3	143797171	144018739
B3024	3	143796694	144018739
E1062	3	143820702	144018739
E1681	3	143850978	144018739
A3442	3	143850978	144018847
A4953	3	143851002	144018847
A1107	3	143820702	144019249
A1362	3	143648912	144019249
A2336	3	143796752	144019249
A5896	3	143820702	144019249
E1293	3	143139058	144115888
E2112	3	143803806	144116478
E2380	3	144116478	144357836
E0594	3	144220309	144476703
A1800	3	144357836	144477357
A3442	3	144357836	144477357
E1384	3	144126549	144477357
A3805	3	144493164	144566552
A3442	3	144477357	144566555
A0902	3	133224786	144569089
A0134	3	144116478	144671543
A1800	3	144569058	144672763
A3454	3	144671543	144965873
A3014	3	144729432	144986752
E0560	3	144729432	144986752
E0871	3	142170876	145114908
E1694	3	144986752	145114908
E0115	3	145115173	145659678
E2973	3	144986752	145660259
A3454	3	145115170	145662308
E0293	3	144729432	145662356
A0890	3	144965873	145783280
A4017	3	144965873	145783280
B3371	3	145115170	145801056
E2481	3	144965873	145801648
A5059	3	145115173	145802497
A2448	3	145801056	146279711
A2895	3	145801067	146279711
B3211	3	145802738	146279711
E1870	3	145802738	146279711
E1881	3	145802738	146279832
A1814	3	145802738	146281974
A4797	3	145801056	146281974
E0560	3	145802738	146281974
E1169	3	145802738	146281974
E1297	3	145802738	146281974
E2696	3	145802446	146281974
A3782	3	144986752	146282126
A1370	3	144965873	146282177
A1441	3	146282126	146282207
A5246	3	146282126	146287031
A1220	3	146286347	146386352
A2593	3	146281974	146386746
A3460	3	139452050	146386746
A2510	3	146287031	146472094
A1441	3	146282279	146472128
A2564	3	145801067	146590608
A3429	3	145801067	146590608
A4875	3	146588684	146590608
A3050	3	146547272	146590682
A1726	3	146590802	146710722
E2369	3	146590608	146710722
A3299	3	146585162	146858760
A4593	3	146955739	147174371
A0196	3	146857659	147175005
A2219	3	147227417	147400978
A0196	3	147226751	147401015
A2219	3	147401845	147509165
A0609	3	147535648	147550083
A0449	3	147535648	147551055
A3442	3	147535648	147551055
A4241	3	147535648	147551055
A5064	3	147551189	147722341
A0384	3	147723938	147772423
A1183	3	147722341	148104952
A1265	3	147772421	148104952
A0449	3	147551189	148152990
A0609	3	147551189	148152990
A3442	3	147772421	148152990
A4241	3	147551189	148152990
A1221	3	147784260	148153008
A2905	3	148152990	148586584
E1866	3	148104952	148586584
A2084	3	148147615	148586590
A3557	3	148152990	148586609
A5744	3	148152990	148588119
B3389	3	148152778	148588119
A0017	3	148152990	148588149
A0395	3	147923322	148588149
A2345	3	148152990	148588149
E0560	3	147923322	148588149
A5720	3	148147615	148588191
A4453	3	147550083	148588229
A0932	3	148588266	148702412
B3355	3	148588191	148702412
E1519	3	148588191	148702412
E1879	3	148588149	148702434
E2566	3	148588229	148702434
A5344	3	148589610	148704675
E1818	3	148704675	148705302
B3146	3	147929537	148706670
A1263	3	147784803	148708711
E2349	3	148152804	148708711
A2654	3	148588229	148708715
E0752	3	148706624	148708715
A2601	3	147929537	148708717
E2150	3	148710005	148710953
A3727	3	148715632	148888451
A1769	3	148714612	148890059
A0022	3	148715102	148896050
A0022	3	148896413	148916299
A1769	3	148896413	148916299
A2272	3	148896417	148971356
A0821	3	148711661	148971437
A2114	3	149111862	149257319
A3132	3	149112327	149257319
E1096	3	149114107	149257356
A3361	3	148971982	149257799
A0930	3	148971511	149257952
A3621	3	149257799	149276796
A1845	3	149278348	149339944
E0298	3	149279163	149371980
A0883	3	149373324	149521779
A5949	3	149373210	149521845
A2384	3	149340097	149529209
E0321	3	149521845	149530810
A5384	3	149278348	149543681
A3653	3	149532595	149548302
A1889	3	149548519	149606219
A5867	3	149595152	149699525
E2661	3	149543664	149699525
E0902	3	149548398	149699573
E1441	3	149596231	149699582
A1090	3	149548338	149865920
A1434	3	149595137	149865920
A2563	3	149548519	149865920
B3031	3	149521845	149865920
E0179	3	149532708	149865920
A0605	3	149865920	150114128
E0881	3	150114128	150158098
A1903	3	150158098	150186120
B3703	3	147773185	150285780
E0356	3	149866582	150285780
A4764	3	150186198	150530761
A5368	3	150530761	150548985
E0277	3	150548977	150551351
A5945	3	149865920	150551552
A3289	3	150551795	150586851
A3128	3	150551795	150586940
A1102	3	150586982	150690934
A2939	3	150586851	150690934
A5721	3	150587243	150690934
A2188	3	150586892	150690945
E1954	3	150551795	150691726
E1881	3	150691726	150853543
A1102	3	150691726	150853562
A0220	3	150690940	150853818
A2991	3	150690945	150854274
A0220	3	150853818	150865078
E2304	3	150587243	150865573
A1807	3	150865928	151204549
E2858	3	150865595	151219895
A0621	3	150865573	151220351
A2188	3	150865069	151220351
A2918	3	150865069	151220351
E0806	3	150865548	151220664
E1375	3	150865071	151322054
A0214	3	150865610	151323201
A4764	3	150865692	151323201
A0102	3	150865548	151327188
A3184	3	150865928	151329145
A3386	3	150995279	151329145
A5487	3	150995279	151329145
B3309	3	150865548	151329145
B3323	3	150720224	151329145
E2534	3	151329262	151474998
A2491	3	151329145	151572273
E1863	3	151329145	151572273
A2522	3	151329146	151574278
E1503	3	151329954	151703658
A4255	3	151902625	152139092
A5044	3	151329145	152139092
A5358	3	151476456	152139096
E2807	3	151574278	152139096
A2578	3	151476583	152190034
B3437	3	151574705	152192705
A3236	3	152139092	152193140
A5801	3	152139092	152193140
A3236	3	152193140	152447840
A5801	3	152193140	152447840
A4839	3	151886869	152449733
A4255	3	152193140	152450096
A4305	3	152244367	152450096
B3543	3	152193140	152450096
A2049	3	151700197	152616689
E1946	3	152616755	152750278
E1279	3	152767451	153021378
E0656	3	152767487	153021494
E0689	3	152767451	153027806
A4831	3	152767451	153107576
A1008	3	152767451	153223112
A2888	3	152767451	153223112
E0609	3	153226001	153354807
A0691	3	153107576	153355094
E0096	3	153355673	153385211
E2398	3	153107576	153385457
A2626	3	152767487	153386453
A5014	3	140530699	153386651
A0561	3	153388024	153388509
A0251	3	153386651	153388513
A0555	3	153386453	153388513
A2113	3	153386651	153388513
A2935	3	153386453	153388513
A5844	3	153386453	153388513
A2421	3	153388627	153469357
A0555	3	153388513	153470413
A0691	3	153388513	153470413
A2113	3	153388627	153470413
A2935	3	153388513	153470413
A5844	3	153388513	153470413
E2102	3	153388627	153470413
A0561	3	153388509	153470432
A4220	3	151329145	153470432
A4659	3	151329145	153470432
